variable,missing,model,problem,fold,score,mae,rmse
hxopifrq,3199,tree,ordinal,1,0.001015535486872663,1.0,1.0
hxopifrq,3199,tree,ordinal,2,0.0010183719108257587,1.0,1.0
hxopifrq,3199,tree,ordinal,3,0.0009034935190277522,1.0,1.0
hxopifrq,3199,tree,ordinal,4,0.0010226488362609328,1.0,1.0
hxopifrq,3199,tree,ordinal,5,0.0009646539946188173,1.0,1.0
hxopifrq,3199,tree,ordinal,6,0.0007634328065608388,1.0,1.0
hxopifrq,3199,tree,ordinal,7,0.0009064418470769712,1.0,1.0
hxopifrq,3199,tree,ordinal,8,0.000985640504604525,1.0,1.0
hxopifrq,3199,tree,ordinal,9,0.0010243991700186928,1.0,1.0
hxopifrq,3199,tree,ordinal,10,0.0009454673585002997,1.0,1.0
hxopifrq,3199,knn,ordinal,1,0.0010523357470419443,1.0,1.0
hxopifrq,3199,knn,ordinal,2,0.00105517217099504,1.0,1.0
hxopifrq,3199,knn,ordinal,3,0.0010170486566758539,1.0,1.0
hxopifrq,3199,knn,ordinal,4,0.0010936419529424734,1.0,1.0
hxopifrq,3199,knn,ordinal,5,0.0010153691210150547,1.0,1.0
hxopifrq,3199,knn,ordinal,6,0.0008232252962187649,1.0,1.0
hxopifrq,3199,knn,ordinal,7,0.0009776861186524322,1.0,1.0
hxopifrq,3199,knn,ordinal,8,0.0010547081004326745,1.0,1.0
hxopifrq,3199,knn,ordinal,9,0.0010953922867002332,1.0,1.0
hxopifrq,3199,knn,ordinal,10,0.001016619938606552,1.0,1.0
hxtrqfrq,3221,lin,ordinal,1,0.00114098909998002,1.0,1.0
hxtrqfrq,3221,lin,ordinal,2,0.001088343286367038,1.0,1.0
hxtrqfrq,3221,lin,ordinal,3,0.0012689121802246552,1.0,1.0
hxtrqfrq,3221,lin,ordinal,4,0.001268523307788329,1.0,1.0
hxtrqfrq,3221,lin,ordinal,5,0.0011669821746890772,1.0,1.0
hxtrqfrq,3221,lin,ordinal,6,0.0012291167264970137,1.0,1.0
hxtrqfrq,3221,lin,ordinal,7,0.001306691944868895,1.0,1.0
hxtrqfrq,3221,lin,ordinal,8,0.001116514682155052,1.0,1.0
hxtrqfrq,3221,lin,ordinal,9,0.0012038433089164044,1.0,1.0
hxtrqfrq,3221,lin,ordinal,10,0.0011787909927212193,1.0,1.0
hxtrqfrq,3221,tree,ordinal,1,0.0014299701804120402,1.0,1.0
hxtrqfrq,3221,tree,ordinal,2,0.0014685908530267739,1.0,1.0
hxtrqfrq,3221,tree,ordinal,3,0.0017385953615963318,1.0,1.0
hxtrqfrq,3221,tree,ordinal,4,0.0016225351311160577,1.0,1.0
hxtrqfrq,3221,tree,ordinal,5,0.001583784063164452,1.0,1.0
hxtrqfrq,3221,tree,ordinal,6,0.001661292141799397,1.0,1.0
hxtrqfrq,3221,tree,ordinal,7,0.0016608645457671261,1.0,1.0
hxtrqfrq,3221,tree,ordinal,8,0.0015454546322927708,1.0,1.0
hxtrqfrq,3221,tree,ordinal,9,0.0016221194047390697,1.0,1.0
hxtrqfrq,3221,tree,ordinal,10,0.001544518641786014,1.0,1.0
hxtrqfrq,3221,knn,ordinal,1,0.0014685908530267739,1.0,1.0
hxtrqfrq,3221,knn,ordinal,2,0.0014685908530267739,1.0,1.0
hxtrqfrq,3221,knn,ordinal,3,0.0017385953615963318,1.0,1.0
hxtrqfrq,3221,knn,ordinal,4,0.0016225351311160577,1.0,1.0
hxtrqfrq,3221,knn,ordinal,5,0.001583784063164452,1.0,1.0
hxtrqfrq,3221,knn,ordinal,6,0.001661292141799397,1.0,1.0
hxtrqfrq,3221,knn,ordinal,7,0.0016608645457671261,1.0,1.0
hxtrqfrq,3221,knn,ordinal,8,0.0015454546322927708,1.0,1.0
hxtrqfrq,3221,knn,ordinal,9,0.0016221194047390697,1.0,1.0
hxtrqfrq,3221,knn,ordinal,10,0.0016223243044603795,1.0,1.0
hxritfrq,3247,lin,ordinal,1,0.001007578064235939,1.0,1.0
hxritfrq,3247,lin,ordinal,2,0.0010256765777324288,1.0,1.0
hxritfrq,3247,lin,ordinal,3,0.0011409147282286532,1.0,1.0
hxritfrq,3247,lin,ordinal,4,0.000965942585720684,1.0,1.0
hxritfrq,3247,lin,ordinal,5,0.0010094648697712783,1.0,1.0
hxritfrq,3247,lin,ordinal,6,0.0010780565576430936,1.0,1.0
hxritfrq,3247,lin,ordinal,7,0.0009874869948448346,1.0,1.0
hxritfrq,3247,lin,ordinal,8,0.00101377607575127,1.0,1.0
hxritfrq,3247,lin,ordinal,9,0.001010772430466083,1.0,1.0
hxritfrq,3247,lin,ordinal,10,0.0010520707378558008,1.0,1.0
hxritfrq,3247,tree,ordinal,1,0.0010440760857373897,1.0,1.0
hxritfrq,3247,tree,ordinal,2,0.0009699885666113247,1.0,1.0
hxritfrq,3247,tree,ordinal,3,0.0011212695988618228,1.0,1.0
hxritfrq,3247,tree,ordinal,4,0.0010059955593842743,1.0,1.0
hxritfrq,3247,tree,ordinal,5,0.0010055830276328216,1.0,1.0
hxritfrq,3247,tree,ordinal,6,0.0010854819709278085,1.0,1.0
hxritfrq,3247,tree,ordinal,7,0.0009324527780460166,1.0,1.0
hxritfrq,3247,tree,ordinal,8,0.0010447105817706205,1.0,1.0
hxritfrq,3247,tree,ordinal,9,0.001006447437664123,1.0,1.0
hxritfrq,3247,tree,ordinal,10,0.0010829955151979787,1.0,1.0
hxritfrq,3247,knn,ordinal,1,0.0010818364448246052,1.0,1.0
hxritfrq,3247,knn,ordinal,2,0.001043558093947777,1.0,1.0
hxritfrq,3247,knn,ordinal,3,0.0011589881413830501,1.0,1.0
hxritfrq,3247,knn,ordinal,4,0.001043558093947777,1.0,1.0
hxritfrq,3247,knn,ordinal,5,0.0010433660541521541,1.0,1.0
hxritfrq,3247,knn,ordinal,6,0.0011595621493514525,1.0,1.0
hxritfrq,3247,knn,ordinal,7,0.001005101031916304,1.0,1.0
hxritfrq,3247,knn,ordinal,8,0.0010822497874686302,1.0,1.0
hxritfrq,3247,knn,ordinal,9,0.0010440085232793707,1.0,1.0
hxritfrq,3247,knn,ordinal,10,0.0011205147858602829,1.0,1.0
parentagesx,4910,lin,reg,1,0.4057481611241448,7.062965692295095,9.225315385024224
parentagesx,4910,lin,reg,2,0.4066226163900034,7.073074876161624,9.224021496242695
parentagesx,4910,lin,reg,3,0.4061721632395334,7.0587055307651365,9.211654961904744
parentagesx,4910,lin,reg,4,0.4065939112285689,7.053915748966308,9.200077248479133
parentagesx,4910,lin,reg,5,0.4041097673561671,7.08290006959512,9.234179444027673
parentagesx,4910,lin,reg,6,0.40559819449292855,7.063781880705776,9.218092337783004
parentagesx,4910,lin,reg,7,0.4067647617135819,7.055307651369386,9.196044865460394
parentagesx,4910,lin,reg,8,0.40593809045306894,7.059360543660703,9.205026295930558
parentagesx,4910,lin,reg,9,0.40746936218929763,7.058009579563597,9.207260836224629
parentagesx,4910,lin,reg,10,0.4070194445669222,7.058828345683056,9.208007785459499
parentagesx,4910,tree,reg,1,0.9817937640447351,0.9617211168427086,1.6147527713963938
parentagesx,4910,tree,reg,2,0.9817362562251731,0.9647111802513612,1.6182652733035972
parentagesx,4910,tree,reg,3,0.9816182769236763,0.9569329021165104,1.6206920279705095
parentagesx,4910,tree,reg,4,0.9817185315126871,0.9615589306914479,1.6148084521855106
parentagesx,4910,tree,reg,5,0.9817032472981142,0.9625823883407705,1.6180881800744809
parentagesx,4910,tree,reg,6,0.9819469338768259,0.9594710770868301,1.606484281540755
parentagesx,4910,tree,reg,7,0.9814625116272124,0.9705653580054857,1.625597628735543
parentagesx,4910,tree,reg,8,0.9821984723096436,0.953862529168543,1.5934477126818853
parentagesx,4910,tree,reg,9,0.9815805444858808,0.9695828386621361,1.6233547462238327
parentagesx,4910,tree,reg,10,0.9819577873609456,0.9547631718999467,1.6061657103761722
parentagesx,4910,knn,reg,1,1.0,0.0,0.0
parentagesx,4910,knn,reg,2,1.0,0.0,0.0
parentagesx,4910,knn,reg,3,1.0,0.0,0.0
parentagesx,4910,knn,reg,4,1.0,0.0,0.0
parentagesx,4910,knn,reg,5,1.0,0.0,0.0
parentagesx,4910,knn,reg,6,1.0,0.0,0.0
parentagesx,4910,knn,reg,7,1.0,0.0,0.0
parentagesx,4910,knn,reg,8,1.0,0.0,0.0
parentagesx,4910,knn,reg,9,1.0,0.0,0.0
parentagesx,4910,knn,reg,10,1.0,0.0,0.0
chores,4930,lin,ordinal,1,0.6612995599932502,1.0087368037859483,1.0130204397532385
chores,4930,lin,ordinal,2,0.6610144575585235,1.0082394280867564,1.0122836975177802
chores,4930,lin,ordinal,3,0.6602914917654026,1.007979688066739,1.0118987420687
chores,4930,lin,ordinal,4,0.6620627333901877,1.008022365382278,1.011962003311801
chores,4930,lin,ordinal,5,0.6625433626449097,1.0076698319941564,1.0114393189818502
chores,4930,lin,ordinal,6,0.6617078967140886,1.0071654117075541,1.0106909691506412
chores,4930,lin,ordinal,7,0.6621382541225036,1.0076539910095978,1.011415825973073
chores,4930,lin,ordinal,8,0.6594954325024336,1.0082046332046333,1.012232137216508
chores,4930,lin,ordinal,9,0.6608319320115202,1.0081113801452783,1.0120939385431746
chores,4930,lin,ordinal,10,0.6613015858697151,1.0082484230955846,1.0122970262164925
chores,4930,tree,ordinal,1,0.9909902777601658,1.0,1.0
chores,4930,tree,ordinal,2,0.9900074281291974,1.0,1.0
chores,4930,tree,ordinal,3,0.9900486115025214,1.0,1.0
chores,4930,tree,ordinal,4,0.989884636061552,1.0,1.0
chores,4930,tree,ordinal,5,0.9898086514059219,1.0,1.0
chores,4930,tree,ordinal,6,0.9902151144554404,1.0,1.0
chores,4930,tree,ordinal,7,0.9905372874255507,1.0,1.0
chores,4930,tree,ordinal,8,0.9889035847702758,1.0,1.0
chores,4930,tree,ordinal,9,0.9898496197697657,1.0,1.0
chores,4930,tree,ordinal,10,0.9894764808902522,1.0,1.0
chores,4930,knn,ordinal,1,1.0,,
chores,4930,knn,ordinal,2,1.0,,
chores,4930,knn,ordinal,3,1.0,,
chores,4930,knn,ordinal,4,1.0,,
chores,4930,knn,ordinal,5,1.0,,
chores,4930,knn,ordinal,6,1.0,,
chores,4930,knn,ordinal,7,1.0,,
chores,4930,knn,ordinal,8,1.0,,
chores,4930,knn,ordinal,9,1.0,,
chores,4930,knn,ordinal,10,1.0,,
adl,4930,lin,ordinal,1,0.6099146905939783,1.0644606354988868,1.0945486899397654
adl,4930,lin,ordinal,2,0.609547114941965,1.0637566939476608,1.0940422122248934
adl,4930,lin,ordinal,3,0.6078323052997413,1.0643022204360495,1.0944082089608302
adl,4930,lin,ordinal,4,0.6100076242015142,1.0664576168318836,1.0977419672509425
adl,4930,lin,ordinal,5,0.6104229288757245,1.0649666059502125,1.0956113812501924
adl,4930,lin,ordinal,6,0.611546063207769,1.0634711079516603,1.0932922321802478
adl,4930,lin,ordinal,7,0.6110357162223937,1.0635017244877256,1.0938882944480077
adl,4930,lin,ordinal,8,0.6086145444061524,1.0646981759548524,1.0952335050184345
adl,4930,lin,ordinal,9,0.6097051117590079,1.0655754268970394,1.0965329730464444
adl,4930,lin,ordinal,10,0.6102817703243255,1.0658094563126455,1.096950590203302
adl,4930,tree,ordinal,1,0.9605373399177286,1.0,1.0
adl,4930,tree,ordinal,2,0.9599604432375008,1.0,1.0
adl,4930,tree,ordinal,3,0.9607492239643068,1.0,1.0
adl,4930,tree,ordinal,4,0.9595298476866767,1.0,1.0
adl,4930,tree,ordinal,5,0.9600909572417662,1.0,1.0
adl,4930,tree,ordinal,6,0.9606348611549197,1.0,1.0
adl,4930,tree,ordinal,7,0.9594247413873471,1.0,1.0
adl,4930,tree,ordinal,8,0.9598529801768542,1.0,1.0
adl,4930,tree,ordinal,9,0.9588052782851856,1.0,1.0
adl,4930,tree,ordinal,10,0.9595544361707338,1.0,1.0
adl,4930,knn,ordinal,1,0.9999590284630564,1.0,1.0
adl,4930,knn,ordinal,2,0.9999590301542924,1.0,1.0
adl,4930,knn,ordinal,3,0.9999590325692086,1.0,1.0
adl,4930,knn,ordinal,4,0.9999590325677253,1.0,1.0
adl,4930,knn,ordinal,5,0.9999180663637001,1.0,1.0
adl,4930,knn,ordinal,6,0.9999180663446134,1.0,1.0
adl,4930,knn,ordinal,7,0.9999180662881201,1.0,1.0
adl,4930,knn,ordinal,8,0.9999180663126143,1.0,1.0
adl,4930,knn,ordinal,9,0.9999180663073537,1.0,1.0
adl,4930,knn,ordinal,10,0.9999180663208698,1.0,1.0
finances,4931,lin,ordinal,1,0.4903309510505828,1.1296878594984279,1.180341052570597
finances,4931,lin,ordinal,2,0.4934537405427808,1.1280586646082593,1.1782802165114008
finances,4931,lin,ordinal,3,0.4917357275137952,1.1285637439483593,1.1791106842390247
finances,4931,lin,ordinal,4,0.49306448118247503,1.1271774317866503,1.1767623120571784
finances,4931,lin,ordinal,5,0.491618130753565,1.129830222017362,1.1808502502489884
finances,4931,lin,ordinal,6,0.49318377273122516,1.1285075547332717,1.1790453812728467
finances,4931,lin,ordinal,7,0.49181196377204495,1.1287744909719555,1.179248150533992
finances,4931,lin,ordinal,8,0.4926645901675603,1.129387315270936,1.1799654019307917
finances,4931,lin,ordinal,9,0.4928783188749633,1.1290148655934684,1.1794277571766867
finances,4931,lin,ordinal,10,0.49127110582326683,1.1286065070595457,1.1788368126320334
finances,4931,tree,ordinal,1,0.9182296015664648,1.0,1.0
finances,4931,tree,ordinal,2,0.9196741177043642,1.0,1.0
finances,4931,tree,ordinal,3,0.9207254714682795,1.0,1.0
finances,4931,tree,ordinal,4,0.9201460741049484,1.0,1.0
finances,4931,tree,ordinal,5,0.9190520211632969,1.0,1.0
finances,4931,tree,ordinal,6,0.9198167362941004,1.0,1.0
finances,4931,tree,ordinal,7,0.9201586850278607,1.0,1.0
finances,4931,tree,ordinal,8,0.9216414172266805,1.0,1.0
finances,4931,tree,ordinal,9,0.9206930092864902,1.0,1.0
finances,4931,tree,ordinal,10,0.9206916751245457,1.0,1.0
finances,4931,knn,ordinal,1,1.0,,
finances,4931,knn,ordinal,2,1.0,,
finances,4931,knn,ordinal,3,1.0,,
finances,4931,knn,ordinal,4,1.0,,
finances,4931,knn,ordinal,5,1.0,,
finances,4931,knn,ordinal,6,1.0,,
finances,4931,knn,ordinal,7,1.0,,
finances,4931,knn,ordinal,8,1.0,,
finances,4931,knn,ordinal,9,1.0,,
finances,4931,knn,ordinal,10,1.0,,
diagconf,4931,lin,ordinal,1,0.853172586345838,1.3808118081180811,1.5548203030130996
diagconf,4931,lin,ordinal,2,0.8507439811463309,1.3867376573088093,1.5612688760710596
diagconf,4931,lin,ordinal,3,0.8514680114355395,1.3825096899224807,1.5569766718191853
diagconf,4931,lin,ordinal,4,0.8552118138952662,1.387330996494742,1.5633028733456342
diagconf,4931,lin,ordinal,5,0.8512680667672207,1.3812409112942317,1.5551736868646038
diagconf,4931,lin,ordinal,6,0.8519130257253752,1.3811375789985416,1.554393775631805
diagconf,4931,lin,ordinal,7,0.8520617354776502,1.3838654642944188,1.5592920395601435
diagconf,4931,lin,ordinal,8,0.8523527147740815,1.3878197320341048,1.5624241759921427
diagconf,4931,lin,ordinal,9,0.8528828944097938,1.3833128834355828,1.55701460446831
diagconf,4931,lin,ordinal,10,0.849748760077175,1.3802108289410637,1.5537795704416382
diagconf,4931,tree,ordinal,1,0.9555895580194601,1.0153256704980842,1.0227301753122633
diagconf,4931,tree,ordinal,2,0.953908844448392,1.0119047619047619,1.0177004891982149
diagconf,4931,tree,ordinal,3,0.9548674830632345,1.0074906367041199,1.0111735311569225
diagconf,4931,tree,ordinal,4,0.9550331864684873,1.0122641509433963,1.0182300588915005
diagconf,4931,tree,ordinal,5,0.955559316235647,1.0142045454545454,1.0210845392834211
diagconf,4931,tree,ordinal,6,0.9558088858687159,1.0171919770773639,1.0254637639780801
diagconf,4931,tree,ordinal,7,0.9547256656423098,1.0178069353327086,1.0263629017058857
diagconf,4931,tree,ordinal,8,0.9553851603456164,1.0093896713615023,1.0139866932482433
diagconf,4931,tree,ordinal,9,0.9546670328048663,1.013953488372093,1.0207156632070848
diagconf,4931,tree,ordinal,10,0.954211728335587,1.0082796688132474,1.012343324391356
diagconf,4931,knn,ordinal,1,1.0,,
diagconf,4931,knn,ordinal,2,1.0,,
diagconf,4931,knn,ordinal,3,1.0,,
diagconf,4931,knn,ordinal,4,1.0,,
diagconf,4931,knn,ordinal,5,1.0,,
diagconf,4931,knn,ordinal,6,1.0,,
diagconf,4931,knn,ordinal,7,1.0,,
diagconf,4931,knn,ordinal,8,1.0,,
diagconf,4931,knn,ordinal,9,1.0,,
diagconf,4931,knn,ordinal,10,1.0,,
chorbol,4935,lin,ordinal,1,0.3727717319956682,1.1510145959416163,1.213487746040297
chorbol,4935,lin,ordinal,2,0.3763402563419469,1.150457012282205,1.2128807408466462
chorbol,4935,lin,ordinal,3,0.37768748774236804,1.152128801431127,1.2153166802416986
chorbol,4935,lin,ordinal,4,0.37507154912681695,1.1506702795208215,1.2130741005936485
chorbol,4935,lin,ordinal,5,0.37730209650660934,1.1511012585812357,1.2136888472128968
chorbol,4935,lin,ordinal,6,0.37519962288334296,1.1514092044238315,1.213933849372721
chorbol,4935,lin,ordinal,7,0.37379390494387044,1.152180108292961,1.2152259089113309
chorbol,4935,lin,ordinal,8,0.37799918485297973,1.1504184250053644,1.2129643254275995
chorbol,4935,lin,ordinal,9,0.37647636217247066,1.1516082916368835,1.2137230572733506
chorbol,4935,lin,ordinal,10,0.375609930706052,1.151283880171184,1.2138348939563486
chorbol,4935,tree,ordinal,1,0.9012543075810989,1.0004508566275925,1.0006760564152504
chorbol,4935,tree,ordinal,2,0.9028573534752854,1.0004582951420715,1.000687206586661
chorbol,4935,tree,ordinal,3,0.9007762919591993,1.0,1.0
chorbol,4935,tree,ordinal,4,0.9020142391949945,1.000453514739229,1.0006800408810437
chorbol,4935,tree,ordinal,5,0.9014046461843997,1.0,1.0
chorbol,4935,tree,ordinal,6,0.9017821596861902,1.0,1.0
chorbol,4935,tree,ordinal,7,0.9034410087403658,1.0004580852038478,1.0006868918955338
chorbol,4935,tree,ordinal,8,0.9024289265375016,1.0,1.0
chorbol,4935,tree,ordinal,9,0.9018604042804234,1.0,1.0
chorbol,4935,tree,ordinal,10,0.9027123421923395,1.0004576659038902,1.0006862633771239
chorbol,4935,knn,ordinal,1,0.9999590195687011,1.0,1.0
chorbol,4935,knn,ordinal,2,1.0,,
chorbol,4935,knn,ordinal,3,0.9999590195113575,1.0,1.0
chorbol,4935,knn,ordinal,4,0.9999590195775253,1.0,1.0
chorbol,4935,knn,ordinal,5,0.9999590195627717,1.0,1.0
chorbol,4935,knn,ordinal,6,0.9999590195279531,1.0,1.0
chorbol,4935,knn,ordinal,7,0.9999590212721501,1.0,1.0
chorbol,4935,knn,ordinal,8,1.0,,
chorbol,4935,knn,ordinal,9,0.9999590212047773,1.0,1.0
chorbol,4935,knn,ordinal,10,0.9999590212582962,1.0,1.0
chorrue,4936,lin,ordinal,1,0.3733285447648954,1.1501529943173538,1.2096616732934284
chorrue,4936,lin,ordinal,2,0.37161020539374,1.1485386069507053,1.2077075434650508
chorrue,4936,lin,ordinal,3,0.3706332697391085,1.1499202551834131,1.2095267289030798
chorrue,4936,lin,ordinal,4,0.37325665294943533,1.1508705470969622,1.2106710885258676
chorrue,4936,lin,ordinal,5,0.3695857299191175,1.1509843659525187,1.210717436505992
chorrue,4936,lin,ordinal,6,0.37244012275084426,1.1490073449203695,1.2083509390301883
chorrue,4936,lin,ordinal,7,0.37020075532160285,1.1500435540069687,1.209566734036725
chorrue,4936,lin,ordinal,8,0.3737764566890672,1.1516743269862115,1.2115540167999665
chorrue,4936,lin,ordinal,9,0.37234969985841526,1.1513229827246885,1.2110541227974212
chorrue,4936,lin,ordinal,10,0.37244532781056783,1.1496286588029707,1.2090082250780567
chorrue,4936,tree,ordinal,1,0.9075576851984674,1.0,1.0
chorrue,4936,tree,ordinal,2,0.912228614007883,1.0,1.0
chorrue,4936,tree,ordinal,3,0.908108762185386,1.0,1.0
chorrue,4936,tree,ordinal,4,0.9078174258812118,1.0009685230024212,1.0014517307425574
chorrue,4936,tree,ordinal,5,0.9075272348822679,1.0,1.0
chorrue,4936,tree,ordinal,6,0.9086789275114538,1.0,1.0
chorrue,4936,tree,ordinal,7,0.9101574036499853,1.0,1.0
chorrue,4936,tree,ordinal,8,0.9121461482136941,1.0,1.0
chorrue,4936,tree,ordinal,9,0.9088594357012966,1.0,1.0
chorrue,4936,tree,ordinal,10,0.9073179917048678,1.0,1.0
chorrue,4936,knn,ordinal,1,0.9999180436295945,1.0,1.0
chorrue,4936,knn,ordinal,2,0.999918043630416,1.0,1.0
chorrue,4936,knn,ordinal,3,1.0,,
chorrue,4936,knn,ordinal,4,0.9999180436256099,1.0,1.0
chorrue,4936,knn,ordinal,5,0.9999180436234296,1.0,1.0
chorrue,4936,knn,ordinal,6,0.9999180469809533,1.0,1.0
chorrue,4936,knn,ordinal,7,0.9999180469776424,1.0,1.0
chorrue,4936,knn,ordinal,8,1.0,,
chorrue,4936,knn,ordinal,9,0.9999180469858188,1.0,1.0
chorrue,4936,knn,ordinal,10,0.9999180469541534,1.0,1.0
chorface,4937,lin,ordinal,1,0.3800512579119299,1.1380073800738006,1.1947610114741547
chorface,4937,lin,ordinal,2,0.384397349073248,1.1371894697812384,1.1934501758388838
chorface,4937,lin,ordinal,3,0.3812722114071691,1.1373910474220712,1.1938063433669386
chorface,4937,lin,ordinal,4,0.38443472871284734,1.1376929928741093,1.1937771648175823
chorface,4937,lin,ordinal,5,0.38176388399224376,1.1360719817095657,1.1920774932477378
chorface,4937,lin,ordinal,6,0.3822303203805499,1.137188124676094,1.1940599757075574
chorface,4937,lin,ordinal,7,0.379786552222741,1.1382137844426388,1.1950873314438768
chorface,4937,lin,ordinal,8,0.38281840372187076,1.1383796570076878,1.1952374445220915
chorface,4937,lin,ordinal,9,0.38311025335192544,1.1372403560830862,1.1939511245582157
chorface,4937,lin,ordinal,10,0.382804446651028,1.1380256619446711,1.1945635712006684
chorface,4937,tree,ordinal,1,0.9154159542631449,1.0,1.0
chorface,4937,tree,ordinal,2,0.9135849495822689,1.0,1.0
chorface,4937,tree,ordinal,3,0.9139703196244403,1.0,1.0
chorface,4937,tree,ordinal,4,0.9150191767734807,1.0005224660397074,1.0007833922078855
chorface,4937,tree,ordinal,5,0.9160233316132738,1.0,1.0
chorface,4937,tree,ordinal,6,0.9142123966931651,1.0,1.0
chorface,4937,tree,ordinal,7,0.9140626026999331,1.0,1.0
chorface,4937,tree,ordinal,8,0.9131772454599821,1.0,1.0
chorface,4937,tree,ordinal,9,0.9145693836742704,1.0005211047420532,1.0007813518577169
chorface,4937,tree,ordinal,10,0.9140875673661032,1.0,1.0
chorface,4937,knn,ordinal,1,0.9999590204125436,1.0,1.0
chorface,4937,knn,ordinal,2,0.9999180398416847,1.0,1.0
chorface,4937,knn,ordinal,3,0.9999180397921623,1.0,1.0
chorface,4937,knn,ordinal,4,0.9999180397755342,1.0,1.0
chorface,4937,knn,ordinal,5,0.9999590177217067,1.0,1.0
chorface,4937,knn,ordinal,6,0.9999180430759259,1.0,1.0
chorface,4937,knn,ordinal,7,0.9999180431600155,1.0,1.0
chorface,4937,knn,ordinal,8,1.0,,
chorface,4937,knn,ordinal,9,0.9999180431256673,1.0,1.0
chorface,4937,knn,ordinal,10,0.9999180431918823,1.0,1.0
chortrnk,4937,lin,ordinal,1,0.33087483655438676,1.165426251691475,1.2305592422612082
chortrnk,4937,lin,ordinal,2,0.333300286633524,1.1671303521747982,1.2325459169825328
chortrnk,4937,lin,ordinal,3,0.3332970399558693,1.1663390496848098,1.23184985981931
chortrnk,4937,lin,ordinal,4,0.3331208789261872,1.1655153731545442,1.2307298334998238
chortrnk,4937,lin,ordinal,5,0.33233056574143854,1.1669375592577542,1.2324070086950134
chortrnk,4937,lin,ordinal,6,0.3333851736461223,1.1651943462897527,1.2305292474649028
chortrnk,4937,lin,ordinal,7,0.3302322354096225,1.1693597457913596,1.2357223264315396
chortrnk,4937,lin,ordinal,8,0.3328592358519668,1.1657754010695187,1.2311531874578454
chortrnk,4937,lin,ordinal,9,0.33051878145247926,1.1658780586724349,1.2312127428554045
chortrnk,4937,lin,ordinal,10,0.3321056362508933,1.1661251015434606,1.2313597986357123
chortrnk,4937,tree,ordinal,1,0.8910610112407826,1.0,1.0
chortrnk,4937,tree,ordinal,2,0.8902275748174244,1.0,1.0
chortrnk,4937,tree,ordinal,3,0.8880156227495823,1.0,1.0
chortrnk,4937,tree,ordinal,4,0.8917250983176044,1.0,1.0
chortrnk,4937,tree,ordinal,5,0.8901117175541403,1.0,1.0
chortrnk,4937,tree,ordinal,6,0.8890761457672243,1.0,1.0
chortrnk,4937,tree,ordinal,7,0.8895184178387888,1.0,1.0
chortrnk,4937,tree,ordinal,8,0.8911833813673568,1.0,1.0
chortrnk,4937,tree,ordinal,9,0.8911460366273246,1.0,1.0
chortrnk,4937,tree,ordinal,10,0.8908916017168458,1.0,1.0
chortrnk,4937,knn,ordinal,1,0.9999590201606029,1.0,1.0
chortrnk,4937,knn,ordinal,2,0.9999590193492195,1.0,1.0
chortrnk,4937,knn,ordinal,3,0.9999180395049586,1.0,1.0
chortrnk,4937,knn,ordinal,4,0.9999180395049586,1.0,1.0
chortrnk,4937,knn,ordinal,5,0.9999180428635823,1.0,1.0
chortrnk,4937,knn,ordinal,6,0.9999180428635823,1.0,1.0
chortrnk,4937,knn,ordinal,7,0.9999180428635823,1.0,1.0
chortrnk,4937,knn,ordinal,8,0.9999590218378683,1.0,1.0
chortrnk,4937,knn,ordinal,9,0.9999590210317361,1.0,1.0
chortrnk,4937,knn,ordinal,10,0.9999180428635823,1.0,1.0
chorlue,4938,lin,ordinal,1,0.371608942136162,1.1511864900276605,1.210937921922402
chorlue,4938,lin,ordinal,2,0.37306835778278413,1.15093788774542,1.210342747813559
chorlue,4938,lin,ordinal,3,0.3716191279928373,1.1494077465300487,1.2092045790412287
chorlue,4938,lin,ordinal,4,0.37111118644627894,1.1498437613545527,1.2087237102727808
chorlue,4938,lin,ordinal,5,0.3690753467950182,1.151914308460592,1.211749193394995
chorlue,4938,lin,ordinal,6,0.37021259005844404,1.149452779589766,1.2089456614068903
chorlue,4938,lin,ordinal,7,0.3703781431869746,1.1514271188902607,1.211284007834659
chorlue,4938,lin,ordinal,8,0.37178700905506223,1.1504218795461159,1.2095055581033602
chorlue,4938,lin,ordinal,9,0.37192446347606395,1.1504005826656956,1.2101476738691905
chorlue,4938,lin,ordinal,10,0.3714357244044803,1.1506072285651952,1.2097944648080567
chorlue,4938,tree,ordinal,1,0.9087532368852576,1.0,1.0
chorlue,4938,tree,ordinal,2,0.9098720598189328,1.0,1.0
chorlue,4938,tree,ordinal,3,0.9085769241995864,1.0,1.0
chorlue,4938,tree,ordinal,4,0.9121783570852307,1.0,1.0
chorlue,4938,tree,ordinal,5,0.9093809187214882,1.0,1.0
chorlue,4938,tree,ordinal,6,0.9099716809117538,1.0,1.0
chorlue,4938,tree,ordinal,7,0.9076978717561334,1.0,1.0
chorlue,4938,tree,ordinal,8,0.9084727122983604,1.0,1.0
chorlue,4938,tree,ordinal,9,0.9099031385693447,1.0,1.0
chorlue,4938,tree,ordinal,10,0.9103779131483944,1.0,1.0
chorlue,4938,knn,ordinal,1,0.9999590191094994,1.0,1.0
chorlue,4938,knn,ordinal,2,0.999918036878686,1.0,1.0
chorlue,4938,knn,ordinal,3,0.9999590177715407,1.0,1.0
chorlue,4938,knn,ordinal,4,0.9999180402379686,1.0,1.0
chorlue,4938,knn,ordinal,5,0.9999180402450407,1.0,1.0
